t,ce,conservation,gate_open,updated
547,4.081405162811279,0.0,1,1
548,4.328526496887207,0.0,0,0
549,3.8582751750946045,0.0,0,0
550,3.517711877822876,0.0,1,1
551,3.7853188514709473,0.0,0,0
552,4.184628963470459,0.0,1,1
553,4.30731725692749,0.0,1,1
554,3.7054102420806885,0.0,0,0
555,4.058668613433838,0.0,1,1
556,3.9751477241516113,0.0,1,1
557,3.996494770050049,0.0,0,0
558,3.5524845123291016,0.0,1,1
559,3.2847859859466553,0.0,1,1
560,3.833367347717285,0.0,0,0
561,3.8617072105407715,0.0,0,0
562,3.728550910949707,0.0,0,0
563,4.365837097167969,0.0,0,0
564,4.378460884094238,0.0,1,1
565,3.988589286804199,0.0,0,0
566,4.473466396331787,0.0,1,1
567,4.129836082458496,0.0,0,0
568,4.346062660217285,0.0,0,0
569,3.8412158489227295,0.0,1,1
570,4.15282678604126,0.0,0,0
571,3.6283493041992188,0.0,1,1
572,3.9807913303375244,0.0,1,1
573,4.19557523727417,0.0,1,1
574,4.16303014755249,0.0,1,1
575,4.090081214904785,0.0,0,0
576,4.304107666015625,0.0,1,1
577,4.07053804397583,0.0,1,1
578,4.047116756439209,0.0,0,0
579,3.2375824451446533,0.0,0,0
580,3.72148060798645,0.0,1,1
581,3.2191965579986572,0.0,0,0
582,3.430907726287842,0.0,0,0
583,3.8728885650634766,0.0,1,1
584,3.691526174545288,0.0,1,1
585,3.5139100551605225,0.0,0,0
586,2.5857291221618652,0.0,1,1
587,2.947988748550415,0.0,0,0
588,3.1034483909606934,0.0,1,1
589,3.093437433242798,0.0,0,0
590,3.271597385406494,0.0,1,1
591,2.9055793285369873,0.0,1,1
592,3.5261776447296143,0.0,1,1
593,3.5513079166412354,0.0,0,0
594,3.574824333190918,0.0,0,0
595,3.345551013946533,0.0,0,0
596,3.4108176231384277,0.0,0,0
597,3.7300992012023926,0.0,1,1
598,3.9065544605255127,0.0,0,0
599,4.009054183959961,0.0,0,0
600,4.017385482788086,0.0,0,0
601,4.196202278137207,0.0,0,0
602,4.482513427734375,0.0,1,1
603,2.9035146236419678,0.0,0,0
604,2.820061445236206,0.0,0,0
605,3.744960069656372,0.0,0,0
606,4.276570796966553,0.0,1,1
607,3.1185696125030518,0.0,0,0
608,3.673771381378174,0.0,1,1
609,4.026193141937256,0.0,0,0
610,4.000797271728516,0.0,1,1
611,4.085220813751221,0.0,0,0
612,4.31788969039917,0.0,1,1
613,3.704777479171753,0.0,0,0
614,3.2421367168426514,0.0,1,1
615,3.388108253479004,0.0,1,1
616,3.6238017082214355,0.0,0,0
617,3.93719220161438,0.0,1,1
618,3.504248857498169,0.0,0,0
619,2.98748779296875,0.0,1,1
620,3.8033323287963867,0.0,1,1
621,2.5293667316436768,0.0,0,0
622,3.205043077468872,0.0,1,1
623,3.4114699363708496,0.0,1,1
624,4.442415714263916,0.0,1,1
625,3.6251091957092285,0.0,0,0
626,3.531810760498047,0.0,1,1
627,2.7519123554229736,0.0,1,1
628,2.9467101097106934,0.0,1,1
629,3.5206258296966553,0.0,0,0
630,2.843271017074585,0.0,1,1
631,3.1868388652801514,0.0,0,0
632,3.2857327461242676,0.0,1,1
633,2.936304807662964,0.0,0,0
634,3.3498141765594482,0.0,0,0
635,3.128243923187256,0.0,1,1
636,3.41194486618042,0.0,0,0
637,2.8921432495117188,0.0,1,1
638,3.1779656410217285,0.0,1,1
639,3.5973446369171143,0.0,0,0
640,3.5575296878814697,0.0,1,1
641,3.4149160385131836,0.0,0,0
642,4.124569416046143,0.0,1,1
643,4.020842552185059,0.0,0,0
644,4.696863651275635,0.0,0,0
645,3.849045991897583,0.0,0,0
646,4.600630283355713,0.0,1,1
647,4.431937217712402,0.0,0,0
648,4.027346134185791,0.0,1,1
649,3.9333600997924805,0.0,0,0
650,4.302661895751953,0.0,1,1
651,3.767824172973633,0.0,0,0
652,4.237337112426758,0.0,0,0
653,4.052975177764893,0.0,1,1
654,4.280702114105225,0.0,1,1
655,4.700681209564209,0.0,0,0
656,4.145191192626953,0.0,1,1
657,3.6358890533447266,0.0,0,0
658,4.108240127563477,0.0,0,0
659,3.797250986099243,0.0,1,1
660,3.549069404602051,0.0,0,0
661,4.194305419921875,0.0,1,1
662,3.38846755027771,0.0,0,0
663,3.5291175842285156,0.0,0,0
664,4.380494594573975,0.0,1,1
665,3.9346985816955566,0.0,1,1
666,4.025811195373535,0.0,0,0
667,3.628096342086792,0.0,1,1
668,3.665867805480957,0.0,0,0
669,3.4360151290893555,0.0,0,0
670,3.236947536468506,0.0,0,0
671,3.807924747467041,0.0,0,0
672,3.340803623199463,0.0,0,0
673,3.0348196029663086,0.0,0,0
674,2.871065616607666,0.0,0,0
675,3.332664728164673,0.0,0,0
676,3.4803671836853027,0.0,0,0
677,3.633061408996582,0.0,0,0
678,3.638237953186035,0.0,0,0
679,3.7616524696350098,0.0,0,0
680,4.304880142211914,0.0,0,0
681,4.53367805480957,0.0,0,0
682,3.489309072494507,0.0,0,0
683,4.924394607543945,0.0,0,0
684,3.836958408355713,0.0,0,0
685,4.326183795928955,0.0,0,0
686,4.716240406036377,0.0,0,0
687,4.509377956390381,0.0,1,1
688,4.618515968322754,0.0,0,0
689,4.7354512214660645,0.0,0,0
690,4.616861820220947,0.0,1,1
691,3.723381519317627,0.0,0,0
692,4.695242881774902,0.0,0,0
693,4.0200066566467285,0.0,0,0
694,4.890366077423096,0.0,0,0
695,4.836008071899414,0.0,0,0
696,4.9146599769592285,0.0,0,0
697,4.2232489585876465,0.0,0,0
698,4.682406902313232,0.0,0,0
699,3.781755208969116,0.0,1,1
700,3.870070219039917,0.0,1,1
701,3.6093809604644775,0.0,0,0
702,3.2694613933563232,0.0,0,0
703,3.8417727947235107,0.0,0,0
704,4.072193145751953,0.0,1,1
705,3.8601341247558594,0.0,1,1
706,4.212856292724609,0.0,1,1
707,4.177626609802246,0.0,0,0
708,3.627070426940918,0.0,1,1
709,3.6337108612060547,0.0,1,1
710,4.060418128967285,0.0,1,1
711,4.0912089347839355,0.0,0,0
712,4.9322991371154785,0.0,1,1
