t,ce
2800,1.896660327911377
2801,1.9422825574874878
2802,2.274226427078247
2803,1.9355753660202026
2804,1.5339922904968262
2805,1.9550635814666748
2806,2.0136733055114746
2807,2.1951794624328613
2808,2.046781539916992
2809,1.8934922218322754
2810,1.9459280967712402
2811,2.1318001747131348
2812,2.1164352893829346
2813,2.011624336242676
2814,2.055488109588623
2815,2.037508010864258
2816,2.612133264541626
2817,2.399369239807129
2818,2.1362528800964355
2819,2.0934643745422363
2820,2.534420967102051
2821,2.2598540782928467
2822,2.470238208770752
2823,2.258652687072754
2824,2.512406587600708
2825,2.378103733062744
2826,2.629279851913452
2827,2.7537453174591064
2828,2.7064616680145264
2829,3.090876340866089
2830,2.197228193283081
2831,2.3359105587005615
2832,2.033102512359619
2833,2.294412851333618
2834,2.28955340385437
2835,2.125459671020508
2836,1.7287636995315552
2837,2.108139991760254
2838,1.4191884994506836
2839,1.95571768283844
2840,1.6680984497070312
2841,1.8643797636032104
2842,2.821591377258301
2843,2.3038039207458496
2844,1.9117722511291504
2845,2.4827136993408203
2846,2.2251393795013428
2847,1.9932209253311157
2848,2.0537309646606445
2849,2.0892493724823
2850,2.393857002258301
2851,2.003976345062256
2852,1.445094347000122
2853,2.2789223194122314
2854,1.6565310955047607
2855,1.7932696342468262
2856,1.7915290594100952
2857,1.4835151433944702
2858,1.9928228855133057
2859,1.847381830215454
2860,1.8716586828231812
2861,1.73433256149292
2862,2.2619340419769287
2863,2.03995943069458
2864,1.8822605609893799
2865,1.9432768821716309
2866,1.9764186143875122
2867,2.017756462097168
2868,2.4188461303710938
2869,1.8897229433059692
2870,2.328486204147339
2871,2.1965062618255615
2872,2.2105746269226074
2873,2.102276086807251
2874,2.2893869876861572
2875,2.0705387592315674
2876,1.9774982929229736
2877,2.2321701049804688
2878,2.047360420227051
2879,2.0175795555114746
2880,2.009894371032715
2881,1.9913051128387451
2882,2.4622113704681396
2883,2.287355661392212
2884,2.2970035076141357
2885,2.0090255737304688
2886,2.2689034938812256
2887,2.0610034465789795
2888,2.1987509727478027
2889,2.1769721508026123
2890,2.303873062133789
2891,2.1682844161987305
2892,2.2639596462249756
2893,2.388371706008911
2894,2.2173850536346436
2895,2.040661096572876
2896,2.4722797870635986
2897,2.037767171859741
2898,2.093787431716919
2899,2.2417004108428955
2900,1.632746934890747
2901,1.968551516532898
2902,1.7864733934402466
2903,1.6705868244171143
2904,1.7761473655700684
2905,1.8871115446090698
2906,1.6664016246795654
2907,1.7912273406982422
2908,1.650102972984314
2909,1.6045194864273071
2910,1.833213210105896
2911,1.6497701406478882
2912,1.8981926441192627
2913,1.7730454206466675
2914,2.0285518169403076
2915,1.7430412769317627
2916,1.8562647104263306
2917,2.0039849281311035
2918,1.6293699741363525
2919,1.901658058166504
2920,2.223290205001831
2921,2.090522527694702
2922,2.3484981060028076
2923,2.5167829990386963
2924,2.3765406608581543
2925,2.3320133686065674
2926,2.3520750999450684
2927,2.2567825317382812
2928,1.9779675006866455
2929,2.6168854236602783
2930,1.9262775182724
2931,2.0240724086761475
2932,2.4279372692108154
2933,2.519352436065674
2934,2.315761089324951
2935,2.663724899291992
2936,2.506927013397217
2937,2.3988900184631348
2938,2.774526834487915
2939,2.3185300827026367
2940,2.407151937484741
2941,2.1112916469573975
2942,2.364485263824463
2943,1.9201298952102661
2944,2.7177021503448486
2945,2.5041332244873047
2946,2.335836410522461
2947,2.2470974922180176
2948,2.432065963745117
2949,2.8219897747039795
2950,2.078479290008545
2951,1.9398057460784912
2952,2.2663187980651855
2953,2.26216721534729
2954,2.2683401107788086
2955,2.2273104190826416
2956,2.4935295581817627
2957,2.0977447032928467
2958,2.4655308723449707
2959,2.390805721282959
2960,2.4686825275421143
2961,2.362152576446533
2962,2.2553811073303223
2963,2.5150201320648193
2964,2.480766773223877
2965,2.480738878250122
2966,2.231940507888794
2967,2.341695547103882
2968,2.1813466548919678
2969,2.3348615169525146
2970,2.223109722137451
2971,2.788536548614502
2972,2.3050055503845215
2973,2.794675350189209
2974,2.7065277099609375
2975,2.5518720149993896
2976,2.6142563819885254
2977,2.664372205734253
2978,2.5438807010650635
2979,2.612548351287842
2980,2.415773630142212
2981,2.3219292163848877
2982,2.2893080711364746
2983,2.2156503200531006
2984,2.5649075508117676
2985,2.3679378032684326
2986,2.1269195079803467
2987,2.1630961894989014
2988,2.1398065090179443
2989,2.224196195602417
2990,2.4097516536712646
2991,2.4864256381988525
2992,2.2574217319488525
2993,2.3916685581207275
2994,2.2443642616271973
2995,2.491122245788574
2996,2.437922239303589
2997,2.067329168319702
2998,2.1912291049957275
2999,2.2115538120269775
3000,1.6413320302963257
3001,2.0000505447387695
3002,2.075462579727173
3003,2.050178289413452
3004,1.4965095520019531
3005,1.9414901733398438
3006,2.0519328117370605
3007,2.180558204650879
3008,1.9667105674743652
3009,2.2905964851379395
3010,2.317939043045044
3011,2.343841075897217
3012,2.10732364654541
3013,2.2232024669647217
3014,2.3437299728393555
3015,2.1552882194519043
3016,2.0600216388702393
3017,2.034559726715088
3018,2.2003285884857178
3019,1.8793010711669922
3020,2.2034895420074463
3021,2.2902469635009766
3022,2.383150100708008
3023,2.097747564315796
3024,2.173145055770874
3025,2.330061674118042
3026,2.3647403717041016
3027,2.2805967330932617
3028,2.376016855239868
3029,2.189392328262329
3030,2.2311978340148926
3031,1.7836723327636719
3032,2.123575210571289
3033,1.8433893918991089
3034,2.119145631790161
3035,2.464190721511841
3036,2.130629539489746
3037,1.979122281074524
3038,2.433708429336548
3039,2.5742790699005127
3040,1.9481796026229858
3041,2.004061698913574
3042,2.0552570819854736
3043,1.573195219039917
3044,1.7959074974060059
3045,1.9776363372802734
3046,1.8331677913665771
3047,1.7287757396697998
3048,1.8249574899673462
3049,1.7582091093063354
3050,1.749696135520935
3051,1.6831400394439697
3052,1.8354371786117554
3053,1.8725708723068237
3054,1.7822773456573486
3055,1.7874985933303833
3056,1.8945661783218384
3057,1.6681945323944092
3058,1.3793284893035889
3059,2.0075206756591797
3060,2.570087432861328
3061,2.6622133255004883
3062,2.6282413005828857
3063,2.6758785247802734
3064,2.4554195404052734
3065,1.8252583742141724
3066,2.2290353775024414
3067,2.0432164669036865
3068,2.3191335201263428
3069,2.115236759185791
3070,2.3617846965789795
3071,2.4677910804748535
3072,2.164322853088379
3073,2.035188913345337
3074,1.8171205520629883
3075,2.181959629058838
3076,2.368114948272705
3077,1.9588918685913086
3078,2.2765121459960938
3079,2.3893566131591797
3080,2.05949068069458
3081,1.955798625946045
3082,2.4442360401153564
3083,2.490544080734253
3084,2.816357374191284
3085,2.557476282119751
3086,2.0668675899505615
3087,2.1088154315948486
3088,2.125486373901367
3089,2.087036609649658
3090,2.1546406745910645
3091,2.054499387741089
3092,1.7199915647506714
3093,1.8305491209030151
3094,1.921377182006836
3095,1.979081392288208
3096,1.9532679319381714
3097,1.7813340425491333
3098,1.863327980041504
3099,1.9637224674224854
3100,2.0757288932800293
3101,2.1528289318084717
3102,2.516207218170166
3103,1.6860401630401611
3104,2.09437894821167
3105,2.14422869682312
3106,2.337280511856079
3107,2.2467093467712402
3108,2.401358127593994
3109,2.1864748001098633
3110,2.4351634979248047
3111,2.1788861751556396
3112,2.0784552097320557
3113,2.1245594024658203
3114,2.6307997703552246
3115,2.523057222366333
3116,2.3190219402313232
3117,2.466536521911621
3118,2.4129316806793213
3119,2.768968105316162
3120,2.185385227203369
3121,2.147637128829956
3122,2.0859479904174805
3123,2.240889310836792
3124,2.0883748531341553
3125,2.496676206588745
3126,2.5347788333892822
3127,2.27140212059021
3128,2.4272191524505615
3129,1.792283296585083
3130,1.6800397634506226
3131,1.968524694442749
3132,1.7450705766677856
3133,1.7679163217544556
3134,1.947685956954956
3135,1.7623838186264038
3136,1.9872368574142456
3137,2.528336763381958
3138,2.715454578399658
3139,2.101106643676758
3140,1.6809810400009155
3141,2.170381546020508
3142,2.1478352546691895
3143,2.192194938659668
3144,1.3514827489852905
3145,1.8262269496917725
3146,1.8109054565429688
3147,1.7891210317611694
3148,1.5924519300460815
3149,2.037919044494629
3150,1.766647458076477
3151,1.8815556764602661
3152,2.1441092491149902
3153,2.0395636558532715
3154,1.7601513862609863
3155,1.8538933992385864
3156,2.0632638931274414
3157,1.8145561218261719
3158,1.7281312942504883
3159,1.7632567882537842
3160,1.6488502025604248
3161,1.4807149171829224
3162,1.6053125858306885
3163,1.966657280921936
3164,2.0783307552337646
3165,2.4658353328704834
3166,2.180839776992798
3167,1.9568374156951904
3168,1.7655802965164185
3169,1.966405987739563
3170,2.0929744243621826
3171,1.9432634115219116
3172,2.557677745819092
3173,2.298551321029663
3174,2.5076892375946045
3175,2.2337496280670166
3176,1.6471235752105713
3177,1.9104708433151245
3178,1.987824559211731
3179,2.2413394451141357
3180,1.9261970520019531
3181,2.5032718181610107
3182,2.1462745666503906
3183,2.4372036457061768
3184,2.527358055114746
3185,2.863011360168457
3186,2.454176187515259
3187,2.8725574016571045
3188,2.9337282180786133
3189,2.194507122039795
3190,2.702366828918457
3191,2.468808889389038
3192,2.3302266597747803
3193,2.563077688217163
3194,1.9921404123306274
3195,1.93075692653656
3196,2.065209150314331
3197,2.3537652492523193
3198,1.8108617067337036
3199,1.9446977376937866
3200,2.5044126510620117
3201,2.219050884246826
3202,1.960690975189209
3203,1.975100040435791
3204,2.129274606704712
3205,2.232334852218628
3206,2.1107709407806396
3207,2.093860149383545
3208,2.2784461975097656
3209,1.8760417699813843
3210,1.9533729553222656
3211,1.9851889610290527
3212,2.0194814205169678
3213,2.1092851161956787
3214,2.209401845932007
3215,2.3065693378448486
3216,2.3212385177612305
3217,2.1843667030334473
3218,2.138517141342163
3219,2.0656609535217285
3220,2.2651255130767822
3221,2.3579630851745605
3222,2.2367610931396484
3223,2.326049327850342
3224,2.358731985092163
3225,2.2091474533081055
3226,2.433267831802368
3227,2.5632543563842773
3228,2.8487226963043213
3229,2.4979305267333984
3230,2.423428535461426
3231,2.518850803375244
3232,2.461458206176758
